"do_urls_link","do_urls_date_date","do_urls_date_user","do_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 7:40 PM","Tkeng","Yes leh... I curi 4.10 and sold 4.22... Not for profit but to improve trading skill. Learn to play both way... Up, down also. Only then can be master in trading. Telling truth, you say negative... Aiyoooh. Playing market have to learn skill how to read chart. TA very important but can be manipulated also. FA most times manipulated. Sentiment very important. You rely on market data. Data also can be manipulated. Bankers run the whole shitshow. If all people listen to IBs all huat ar... Think carefully. Your hard earn money, you want to listen to analyst working for corrupt IB?! Open eyes friend.... It is all a game. Throw your education away when playing market. More often, you battle with yourself trying to reason why TP5.50 never reach since you rely on IB data. Everything can be manipulated in BSKL... Be careful... Cheers.
@hantamking Tkeng dont act liao hahaha
Dont here say negative thing
On the other hand curi curi beli hahaha
10/05/2021 7:14 PM"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 7:48 PM","Tkeng","@hantamking... Whole country MCO according to PM.... Sentiment changes... See how market react tomorrow.... lol."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 8:03 PM","hantamking","Spare capital to hunt good price ^^
Longterm investror is collect , ignore daily fluctuate
Why need sooo tired."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 8:18 PM","Tkeng","@hantamking... Good you have bottomless pocket.... Sold all mine at RM5. Hence, I play market... Good luck to you."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 8:53 PM","shearer202","Lockdown n mco again ! All tech stocks n bank stocks n tourism sure drop kaw kaw tomorrow before long holiday ! Because after holiday maybe more drop !"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 8:55 PM","shearer202","A rm 2 stock goreng until more than rm 5 ! Only ikan bilis become the victims !"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 8:57 PM","Tkeng","@shearer202... No laaaa... Investor here will support kau kau... Sure limit up tomorrow.... lol."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 10:05 PM","hantamking","Buy sell buy sell . So tired sure lose kao kao hahaha
Good luck for ue trading skill"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 10:12 PM","hantamking","Ai Zai , Mai Kiaaaa(dont scare) . Stay steady , dont shakeeee . EV car is the future ^^
Mco time , all people will have more time to trade stock ^^
Fulltime goreng stock is coming . Chill ya"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 10:37 PM","ramunia","Just be prepared to buy back at the lower price"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 11, 2021 12:31 AM","toto","Tis MCO 3 is different from MCO1. During MCO1, all no need to work. Tis mco3, many people still need to work, somemore now no moratorium"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 11, 2021 12:32 AM","Chaifei","Mco"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 11, 2021 12:33 AM","toto","During MCO1 many people bght & caught in glove shares."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 11, 2021 8:42 AM","shearer202","Better take profits faster before it drop back to rm 1.xx !"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 11, 2021 8:43 AM","Bgt 9963",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 11, 2021 9:16 AM","shearer202","Wow ! All the fxxxxxx over goreng over value tech stocks will drop back to their actual value not more than rm 3 some even not more than 1.50 or rm 1 !!!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 11, 2021 10:05 AM","shearer202","Nasdaq will drop 4 days consecutively , total around 1000 points from peak !"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 11, 2021 10:22 AM","xuxu","lose money never mind, don't lose your confidence hehe. bought 4.0 for keeping"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 11, 2021 10:23 AM","hantamking","drop abit shaking , hahahah better dont play stock"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 11, 2021 10:24 AM","hantamking","collect when have good price hahaha"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 11, 2021 11:43 AM","Swimmer","China will be fully EV in 2035. Norway will be in 2025. It is now 2021. There is only 1 direction to the future & it is just a stone throw away. What is happening now with shortage of chips, vast market movement is just political maneuver. Perhaps how other people see is different. But to some others it is an opportunity to top up."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 11, 2021 4:46 PM","northside","Waiting at 3.0"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 11, 2021 5:04 PM","Tkeng","See if test 3.74 next... Downtrend maybe."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 11, 2021 5:07 PM","CWL765321","Why nobody support this counter"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 11, 2021 5:15 PM","Tkeng","Operator stronger than retailer leh... lol
@CWL765321 Why nobody support this counter
11/05/2021 5:07 PM"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 11, 2021 6:59 PM","shearer202","Over value goreng ! Not value more thsn rm 1.50 ! Better take profits faster dont be greedy !"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 11, 2021 7:42 PM","Powerplay666","Gem counter but currently downtrend in line with the tech sell-off happening in nasdaq now. Future is only up as they are only 1 of 2 suppliers in the world supplying this proprietary led. Production expansion ready to take off second half of the year. I'll wait for 3.50 then all in."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 11, 2021 9:06 PM","Swimmer","D&O is not the only one.... Almost the whole of klse is a bloodbath."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 11, 2021 9:20 PM","Seven77","Operator sudah lari ka"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 11, 2021 10:47 PM","Tkeng","Sell in May and go away... lol"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 8:27 AM","PureBULL ...","NASDAQ climbs a wall of great worries thru 2 types of CORRECTIONS:
i. DEEP CORRECTION
Like last year due to this scary pandemic on Mar 2020, it plunged down 30% n recovered in a V shape.
ii. REGULAR CORRECTION
This always happen every year. like Sep 2020, it dropped 14-15% n recovered uptrending again after a HL n then HH n beyond...
This time now, NASDAQ is again at a regular CORRECTION.
The cause is due to the potential additional corporate taxes.
pres Biden needs to raise lots of money to spend on his $1.9 trillion stimulus plan for the next few years.
NASDAQ with super rich valuation is feeling the pain ahead of time."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 8:36 AM","Bgt 9963","kulk...kulk...!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 9:18 AM","goody99","good day to sell..."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 9:41 AM","Swimmer","Slowly top up.... If hv time, go watch supercar blondie to hv an idea of led usage on a vehicle."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 9:51 AM","limontea","D&O terbaik lah ~!!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 9:53 AM","collie","traders must be happy"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 9:54 AM","ramunia","Tkeng, do you want me to teach you how to read chart as i saw your analysis is really poor and bad, fail la... I only give you 10%.. Out of 100%"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 9:54 AM","shearer202","Anything can happen during long holidays !"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 10:19 AM","xuxu","Bagus ! hehe, minggu depan kasi naik balik 5.0 !"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 12:43 PM","Tkeng","@ramunia... That's why I sold at 5 and you keep holding leh. Now discount price. You think bottom form and trend will reverse?
Buy some more lo... lol
@ramunia Tkeng, do you want me to teach you how to read chart as i saw your analysis is really poor and bad, fail la... I only give you 10%.. Out of 100%
12/05/2021 9:54 AM"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 1:21 PM","ramunia","In facts i already sold at 4.9 and 4.85..it rebound fast but your analysis poor"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 1:22 PM","ramunia","Get ready to buy back"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 1:23 PM","ramunia","Tkeng, Please throw away your analysis chart method besides homily analysis.."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 1:48 PM","Tkeng","So long as it work for me no need throw leh... Play your own game. Everyone earn money very good... lol."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 1:51 PM","paperplane","quick rebound"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 2:26 PM","Tkeng","When & what price? Don't simply tembak. Since you very good... lol
@ramunia Get ready to buy back
12/05/2021 1:22 PM"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 2:58 PM","Tkeng","Aha... Who talk rubbish now?
State your price and when to buy laaa... lol
@ramunia_ Tkeng @ Tkeng the best is you let me sleep with your mother over the weekend.Dont talk rubbish here.Once you mother kena from me..then only you will know how good i am
12/05/2021 2:51 PM"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 5:58 PM","Powerplay666","Nobody's chart analysis is any good la for that matter. Even telegram chart sifus were saying chart pointing upwards when it was at rm5. Honestly u just buy or sell is up to you. For me, even though it might not have bottomed out yet, it's a decent ep price right now."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 8:47 PM","ramunia","Someone is angry now.. Hahaha"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 12, 2021 9:00 PM","ramunia","I will follow Nasqad in order to determine timing to buy."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 13, 2021 8:04 AM","Tkeng","Not angry, just amaze how ignorant one can be. Better look at the stars, moon and check astrologer before buying since you rely on nasdaq...lol
@ramunia Someone is angry now.. Hahaha
12/05/2021 8:47 PM
@Powerplay666 ... I don't trust anyone especially when buy/sell call... All got own agenda... lol"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 13, 2021 8:55 AM","Bgt 9963",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 13, 2021 9:43 AM","Extraordinary88","Nasdaq will face heavy correction but lucky tech market closed here"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 13, 2021 5:53 PM","Sogbashen","The whole world under correction......... Cash is king"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 15, 2021 4:14 AM","PureBULL ...","Posted by PureBULL ... > on May 12, 2021 8:27 AM | Report Abuse X
NASDAQ climbs a wall of great worries thru 2 types of CORRECTIONS:
i. DEEP CORRECTION
Like last year due to this scary pandemic on Mar 2020, it plunged down 30% n recovered in a V shape.
ii. REGULAR CORRECTION
This always happen every year. like Sep 2020, it dropped 14-15% n recovered uptrending again after a HL n then HH n beyond...
This time now, NASDAQ is again at a regular CORRECTION.
The cause is due to the potential additional corporate taxes.
pres Biden needs to raise lots of money to spend on his $1.9 trillion stimulus plan for the next few years.
NASDAQ with super rich valuation is feeling the pain ahead of time.
++++++++++++++++++++++++++++++++++++++++++
Today Friday, NASDAQ closed above week ema18 line.
The invisible hands would take care of it.."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 17, 2021 9:40 AM","goody99","I did not expect today to be this bad considering what happened to Nasdaq last week. Better avoid tech counters for now as they are pretty weak."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 17, 2021 10:54 AM","stockfreak","Tesla in trouble.
Latest earnings show that Tesla made more money from Bitcoin than selling vehicle.
Now Tesla is planning to sell all Bitcoin.
Highlight for this week.
Things may change.
Don't invest based on this info."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 17, 2021 11:00 AM","Sogbashen","Gg.com bursa Malaysia. All the sector are weak now.. bad sentiment for Malaysia.. keep cash in hand better"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 17, 2021 2:13 PM","weimun88","https://www.investing.com/news/economic-indicators/chinas-april-auto-s..."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 17, 2021 3:25 PM","stockfreak","Of course China won't order from D&O as China always likes to makan semua. If they can't make it themselves, they will buy from you initially and later they will become pro and sell a better version back to you."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 17, 2021 4:01 PM","shearer202","Below rm 2 can buy some to keep ! Current price is extreme over value !"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 17, 2021 8:20 PM","Belila","Don’t matter bro. Only those have money able to buy like myself n other.
Come down to 3 even 2.
I will sapu kuat kuat"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 17, 2021 11:14 PM","gemfinder","Up from 80sen leh..."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 17, 2021 11:46 PM","Seeyounoup","RSI 16.935"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=90","May 18, 2021 11:54 AM","Tkeng","I like this counter... lol."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=91","May 18, 2021 12:05 PM","goody99","good day to sell..."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=91","May 18, 2021 2:16 PM","Mar2083","Good counter up very fast"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=91","May 18, 2021 2:29 PM","toto","QR will be released today????"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=91","May 18, 2021 3:09 PM","Shivawerer","no"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=91","May 18, 2021 3:10 PM","Shivawerer","it won't be released today"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=91","May 18, 2021 3:41 PM","shearer202","Take profits faster"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=91","May 18, 2021 4:19 PM","Powerplay666","If no retracement towards closing after a big climb today, then the rally is back for D&O. Should be an interesting rest of the week"
