"kossan_urls_link","kossan_urls_date_date","kossan_urls_date_user","kossan_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=262","Dec 6, 2021 1:38 PM","momo33","Omicron is no issue already for now. unless death rate shoots up.
All world economy is opening .
but with inflation and interest rate possible up... its a sell off for now."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=262","Dec 6, 2021 3:27 PM","tamp0i","Don't worry lah... Like this only we can get Year End Discount mah..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=262","Dec 6, 2021 3:37 PM","bang_miskin","Usually I don't give much thought on Kossan since all Top4 counters moved in the same direction (down!). But when market price is below JPM target, you know this counter is a real bargain.
Top up first batch @RM1.93, with plans to average down if price continues to fall."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=262","Dec 6, 2021 3:42 PM","jolynce","Hi bang_miskin, you're here!! LOL! I too bought in more at 1.93. Right now, nothing can be said, nothing needs to be said. Market has no logic. Most importantly we know what we're investing in, and we trust our own judgement. Good luck to you and to us!"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=262","Dec 6, 2021 3:48 PM","bang_miskin","@jolynce yeah lol, Now market is so bad, I'll just lie low and wait for dividend. =)"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=262","Dec 6, 2021 3:56 PM","poorkid","1.9-1.91 pls sell to me pls."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=262","Dec 6, 2021 6:00 PM","wangtrader","Don’t be lcly, later 1.80 or even lower I hope you can push the market alone"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=262","Dec 6, 2021 8:06 PM","Star111","@keyman188 wah, so furious ah. Ok then, top up more shares then, since it is good to hold right ? price now is 1.92 @6/12/21
Merry Xmas and Happy New Year to all."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=262","Dec 6, 2021 9:11 PM","whocare1982","https://youtu.be/Dj1JT3yJ1w8
(马股)KOSSAN 和 SUPERMAX SWING TRADE 更新!"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 7, 2021 8:41 AM","MorningGlory123","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 7, 2021 10:14 AM","qetuoadgjl96","Wow, below pre covid price now. I think I want to buy some."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 7, 2021 10:46 AM","wangtrader","dont buy this counter ..avoid it ,even shot-up also one day show..dont need to rush in.."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 7, 2021 10:59 AM","WaterBlower","Don't listen to some SIN KAH LAN telling you nice to hold la nice to get la. CHYBAI la they are nothing but bullshyts...
I can tell you I will push up gloves counter don't worry. Today I will buy up RM10M tomorrow another RM20M
I can be more SIN KAH"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 7, 2021 11:33 AM","jianwei90","dont understand also, if covid didnt extist, kossan current share price might be higher"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 7, 2021 11:42 AM","wangtrader","if not mistaken,40m short selling on this counter"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 7, 2021 11:50 AM","qetuoadgjl96","Anyone can explain why selldown below pre-covid price? Cannot be so illogical ."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 7, 2021 11:51 AM","wangtrader","it had been shorted"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 7, 2021 2:37 PM","stingray_ea","form to trap more buyers....."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 7, 2021 3:32 PM","bang_miskin","@stingray_ea how to trap more buyers. Is it heading down to RM1.50? RM1.00? RM0.50? Gratis? Price sudah manyak low lah, how much more can it fall?"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 7, 2021 3:54 PM","jolynce","Actually Kossan net short position as at 6 Dec is 1.34% of the total NS position on Bursa. In November, it was above 2.5%, meaning the shorties have in recent days bought back a lot of Kossan, meaning current price is attractive enough for them to buy, meaning....?"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 7, 2021 4:46 PM","wangtrader","they used the last closing price to trap buyer 4.45pm onwards"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 7, 2021 8:35 PM","whocare1982","https://youtu.be/0JnToa23LLQ
(马股)KOSSAN 和 SUPERMAX SWING TRADE 更新-2!"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 7, 2021 9:27 PM","kuan1209","Recently so many are panic and sell cheap tickets for RSS shorters to buy back... Anyways, let's get ready for the next uptrend.
Date ---- Net Short Position ---- % ---- +/-
24/11/2021 51,342,666 | 2.01% | +127,100
25/11/2021 50,902,365 | 1.99% | -440,301
26/11/2021 50,594,565 | 1.98% | -307,800
1/12/2021 47,520,765 | 1.86% | -3,073,800
2/12/2021 40,913,156 | 1.60% | -6,607,609
6/12/2021 34,304,410 | 1.34% | -6,608,746"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 7, 2021 9:44 PM","Ukga","https://www.benzinga.com/general/biotech/21/12/24474304/preclinical-da..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 8, 2021 5:21 PM","wangtrader","Epf to lend out share for short seller, we shd condemn this practice and report to the authorities . The epf fund belong to rakyat, they used the fund to buy share and lend out for short seller to damage the counter. This is a breach"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 8, 2021 5:21 PM","wangtrader","https://www.theedgemarkets.com/article/epf-has-lent-out-kossan-rubber-..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 8, 2021 5:48 PM","ocpd","Why still no info on the 100 mill shares seller from last week? Surely must be a major share holder right?"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 8, 2021 5:52 PM","ocpd","@kuan1209 looks like shorters were covering during the hype of pandemic. That should burn them a little."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 8, 2021 6:13 PM","kuan1209","Date ---- Net Short Position ---- % ---- +/-
24/11/2021 51,342,666 | 2.01% | + 127,100
25/11/2021 50,902,365 | 1.99% | - 440,301
26/11/2021 50,594,565 | 1.98% | - 307,800
1/12/2021 47,520,765 | 1.86% | -3,073,800
2/12/2021 40,913,156 | 1.60% | -6,607,609
6/12/2021 34,304,410 | 1.34% | -6,608,746
7/12/2021 30,024,440 | 1.17% | -4,279,970"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 8, 2021 6:19 PM","wangtrader","Epf lend share to short seller should be a big big issue, will find channel to reach out MOF"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 8, 2021 6:27 PM","wangtrader","SC shd be tagged along to probe into this matter if any epf personnel involved with side bet aka family proxy account for insider trading on the short selling activities"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 9, 2021 2:44 PM","skcm2017","COVID-19 cases spike even as US hits 200M vaccine milestone, delta drives surge in US cases before omicron gains foothold; 75% of US infections by new variant among vaccinated
Starting to lose the virus delta/omicron and mutation.Pray for the country not to go into the 4th Wave https://www.nytimes.com/live/2021/12/08/world/omicron-variant-covid"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 9, 2021 3:13 PM","kuan1209","DONT SELL CHEAP TICKETS FOR SHORTERS TO BUY BACK!
Date ---- Net Short Position ---- % ---- +/-
24/11/2021 51,342,666 | 2.01% | + 127,100
25/11/2021 50,902,365 | 1.99% | - 440,301
26/11/2021 50,594,565 | 1.98% | - 307,800
1/12/2021 47,520,765 | 1.86% | -3,073,800
2/12/2021 40,913,156 | 1.60% | -6,607,609
6/12/2021 34,304,410 | 1.34% | -6,608,746
7/12/2021 30,024,440 | 1.17% | -4,279,970
8/12/2021 27,962,940 | 1.09% | -2,061,500"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 9, 2021 6:31 PM","qetuoadgjl96","Date ---- Net Short Position ---- % ---- +/-
24/11/2021 51,342,666 | 2.01% | + 127,100
25/11/2021 50,902,365 | 1.99% | - 440,301
26/11/2021 50,594,565 | 1.98% | - 307,800
1/12/2021 47,520,765 | 1.86% | -3,073,800
2/12/2021 40,913,156 | 1.60% | -6,607,609
6/12/2021 34,304,410 | 1.34% | -6,608,746
7/12/2021 30,024,440 | 1.17% | -4,279,970
8/12/2021 27,962,940 | 1.09% | -2,061,500
Looks like those short sellers are closing their position quite aggressively the past few days. Keep this list updated thank you. I will consider buying in soon. As Kossan is already way below pre-pandemic price."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 9, 2021 8:18 PM","whocare1982","https://youtu.be/ioIbhOTTPdI
KOSSAN 和 SUPERMAX SWING TRADE ,TG更新-4！"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 9, 2021 10:26 PM","casanwk","Price in consolidation, this is place Rss is covering their short. Aggressive daytrader should take advantage of it and buy together with them.
Lookout for topglove qr report releasing tomorrow."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 11:26 AM","jianwei90","realised speechless this counter, dont know why just keep getting lower and lower"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 11:53 AM","wangtrader","which meant useless"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 11:54 AM","wangtrader","topglove announced QR result in 1 hour time, bad bad bad as per forecast"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 11:55 AM","wangtrader","glove sector = no hope"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 11:57 AM","casanwk","Wait at 185"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 12:03 PM","wangtrader","i wonder lesser gloves consumption has to do with the seriousness of omicron effect ,milder effect will use lesser gloves even covid19 cases increasing ?"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 12:31 PM","wangtrader","@casanwk dont need to wait, hopeless unless you can hold it for 3 years"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 1:08 PM","casanwk","Rss is still covering their short
Rsi indicator and stochastic to track them."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 3:06 PM","jianwei90","when you say rss is covering short, means not much room to drop?"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 3:13 PM","wangtrader","anyone still willing to buy at 1.91 ? lmfao"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 3:13 PM","qetuoadgjl96","They haven't finished covering as of 8/12/21. If they cover their short position they will have to buy, but does not necessarily mean it won't drop. As compared to other big 3, Kossan has little room to drop. Just my opinion."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 3:15 PM","wangtrader","they are shorting till no bottom..thats all"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 3:32 PM","casanwk","As long as there is a value (share price), it continue to drop or up...as long as good and bad news & fundamental hit market"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 3:43 PM","NatsukoMishima","Cut loss is the first basic u must learn in stocks game otherwise 10million also not enough for your capital loss !"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 3:49 PM","wangtrader","this is the result of epf lending out share for short seller ."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 3:50 PM","wangtrader","and to attack on own local stocks"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 4:12 PM","NatsukoMishima","Few qr coming can see net loss already ! Only 2 years China glove already impact malaysia glove kaw kaw !"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=263","Dec 10, 2021 4:12 PM","NatsukoMishima","Few qr coming can see net loss already ! Only 2 years China glove already impact malaysia glove kaw kaw !"
