fintec_url_date_date;fintec_url_date_user;fintec_url_date_comments
26/3/2021 15:41;Fintec;No 1 volume. No 1 undervalue share?
26/3/2021 15:42;Fintec;"PE 0.24; lowest in Bursa?"
26/3/2021 15:42;grtbcco;Volume is champions , price like shit sendiri main sendiri shiok
26/3/2021 15:45;Fintec;HB Global 26 sen bec pay dividend?
26/3/2021 15:46;Fintec;KYY can control Fintec why nobody promote to him?
26/3/2021 15:49;Fintec;Dividend, bonus, free W BOD cannot give why cannot kick them out?
26/3/2021 15:51;Fintec;Nobody e-mail, call SC yet why?
26/3/2021 15:53;Fintec;"Your complain first time? Very effective?
Kishin Sham Mahtani every day rubbish con stock throw at 7 cents block ....
26/03/2021 3:10 PM"
26/3/2021 15:58;Fintec;You dare not write, call SC bec you 0 Fintec not true? Answer me if you have balls.
26/3/2021 16:00;Fintec;Complain, condemn a lot but maybe some1 throw at 7 sen who know?
26/3/2021 16:08;Kishin Sham Mahtani;https://klse.i3investor.com/blogs/kennethvunmaksiewweicbt/2021-03-26-s...
26/3/2021 16:15;ID007;Top volume but cant up.
26/3/2021 16:24;foreign_fund;We invest >100 countries not M'sia as 1 only how?
26/3/2021 16:28;foreign_fund;If left hand right hand we behind why locals cannot do anything? You 're 5-10K away from M'sia like us?
26/3/2021 16:32;foreign_fund;If ban foreign operator we invest other countries how?
26/3/2021 16:33;foreign_fund;Left right we only lose brokerage.
26/3/2021 16:37;foreign_fund;AGM, EGM cannot attend or even call cannot do bec M'sia police will catch you break CMCO ruling?
26/3/2021 16:42;williamtkb;Hahaha.. Finally can take profit for 7cents now
26/3/2021 16:44;williamtkb;Tomorrow can collect back below 7cents...
26/3/2021 16:47;foreign_fund;"Buylowandrun can we talk? Where is Menara Lien How? 1 km from KLIA or how to go?
Buylowandrun FINTEC and XOX both same gang at Menara Lien How"
26/3/2021 17:03;foreign_fund;"Those posts here like you no share end of day?
williamtkb Tomorrow can collect back below 7cents...
26/03/2021 4:44 PM"
26/3/2021 18:47;Topglove2b;"Who hold these all confiscated.
https://klse.i3investor.com/m/blog/kennethvunmaksiewweicbt/2021-03-26-...
√ The new John Soh of Malaysia Kenneth Vun Yun Lun + Mak Siew Wei? SC / PDRM / MACC / Singapore MAS probed, remanded, charged, confiscated count down
Insider posted full nominees names and date captured. Then removed. Anyone got full list?
26/03/2021 6:44 PM"
26/3/2021 20:57;yaphoikiong;If Fintec can issue the dividend, it will fly to the sky in Monday
26/3/2021 21:01;anti_gambler;"You dreaming is it? No such news wo.
yaphoikiong If Fintec can issue the dividend, it will fly to the sky in Monday
26/03/2021 8:57 PM"
26/3/2021 21:04;williamtkb;If Operators want to push up won't keep selling back same price. Still washing. But very soon already. Any time might above 11cents.
27/3/2021 10:28;Mirage2000E;Fintec glove factory operation share would rocket.
27/3/2021 13:48;Elitetrader;Sure or not? Its still stuck at 7 sen.
27/3/2021 14:05;Elitetrader;Once a while 7.5 sen little bit totalling few thousand RM to give some hope.
27/3/2021 19:07;sunkist;why volume so big but no up ?
28/3/2021 16:50;boyboy2021;
28/3/2021 19:56;LowLowLower;"Largest fraud crime? All related all frozen?
bursabribe2 https://kennethvunyunlun.wordpress.com/2021/03/26/the-new-john-soh-of-...
Kenneth Vun Yun Lun and Mak Siew Wei prove leaked. Here we go.
28/03/2021 7:19 PM"
28/3/2021 20:07;EmperorFund;BIG BIGGER BIGGEST SURPRISE COMING !!!
28/3/2021 21:14;Elitetrader;I have been holding on for a few months now. Still 7 sen.
28/3/2021 21:54;freddiehero;it is done, door close..
28/3/2021 22:09;williamtkb;Why Fintec can't limit down? Next QR EPS 50cents, share price 5cents? The best penny counter for Bursa and the only goreng counter has such a good EPS from share investment.
28/3/2021 22:18;Loon1998;will up? the chart got the divergence
28/3/2021 22:43;kavin20041991;tp .035
29/3/2021 9:13;Undi_PKR;Profit >RM 700 million no use like GE14 result where PKR won?
29/3/2021 9:43;sense75;tp delisted
29/3/2021 9:59;LossAversion;Fintec - The Bursa Penthouse 3 !!!
29/3/2021 10:06;Kishin Sham Mahtani;Fintech Con Counter being thrown now 6.5 cents no QTR report lol run....
29/3/2021 10:09;Buylowandrun;"FINTEC and XOX both same gang at Menara Lien How
Congratulation all XOX supporter. Another 30% ESOS which potentially make total number of share to 5.1Billion units. 5.1 Billions you know, the one ended with B. Or 5100million units of shares and keep talking about the historical high profit of RM 5.7 mil (with fake unrealized gain).
Discover anything today?
Bid Queue Sell Queue
1,120,295 - 0.065 62,052 - 0.070
822,154 - 0.060 516,486 - 0.075
Why is the 0.065 Bid Q so huge today? A lot of players plan to buy, good support like what the cybertropers said? and Why is the 0.070 Sell Q so small? A lot of players eat up the Q? WRONG...
Operation put a big block at 0.065 for few weeks to make sure that NO RETAILS can get the the 0.065 tickets as they wanted to fix the price at 0.070. So that the new ESOS price can be fixed around ~0.63sen or lower (10% Discount from the average price, which is around 7sen). They want retails to buy at 0.07 or higher. After finish the 0.070 Q, they will put more tickets at 0.07 again and repeat.
After getting the new ESOS, they will release some HOA, LOA, MOU or any kind of rubbish collaboration news between their rotten companies. Then they will put a big block at 0.075 (make sure all their tickets are Q in front of retails tickets). And make the 0.07 Q small enough for them to sell with news. So those who bought at 0.07 now, have to sell back at max 0.07 (lose broker fee, but most of the retails dream that operator will push higher than 0.07, so they wait). From time to time, the 0.07 will be finished and eat into 0.075 which are all their tickets, but no way they will push higher.
In short, retail can only buy at 0.07 now, and after ESOS, they can only sell at 0.07, if you insist to trying your luck, maybe you buy now, then can start to Q from now until next month..
Warning sudah bagi, even give the details on how they operate, and still ppl talking about chart la, this la, that la.. XOX bought macpie cheap cheap and now already gain 40% la 50% la etc. Did XOX sell any of the Macpie tickets to get CASH? NO, the operator gang heavily bought into the Macpie shares at lower price, then now they want to use XOX money to buy those tickets from them at ridiculously higher price.
Let me tell you another operator secret. Did you realized that why are all the ""small"" counters (MACPIE, NEXION, CHEETAH and etc) which has news related to XOX fly like no tomorrow but XOX not flying?? Because XOX is the FOCUS counter, meaning they will keep issuing ESOS, SIS, Private Placement, Right Issue to XOX to bring in cash to the company. Then will sell those cheap tickets to the public hands at only 5%-10% gains (example, ESOS at 6.3sen, then sell at 7-7.5sen). Then they will take their cash to go buy Macpie, Nexion, Cheetah (those attached counters) at LOW price. Then at the end, they will use the XOX's cash to goreng up those attached counters until crazy price and buy the expensive tickets from their hands to ENCASH. Explain until like this still cannot understand how they manipulate all the counters??
Yes, if you want a goreng counters, go buy those ATTACHED COUNTERS, NOT the focused on like XOX. However, no body know which is the attach counter before they announced the news. Once they announced the news about which counter is having ""relationship"" with XOX, the attach counter's share price already 3x or 4x folds high, and you still dare to buy? Of course, at the end, XOX will use up all their cash to buy from the operators at high price.
XOX (Focused counter) ---> MACPIE, CHEETAH, NEXION and etc (attached counters)
Go to the list again of what company they owned, you will see that those FOCUSED counters share price keep going down after each SIS/ESOS/PP, but those attached counters keep going up after BIG news announced.
Those who already realized and escaped, thanks me later. Those stubborn one, all the best to you. To the cybertroopers, sorry that I disclose all your tactics, but don worry, there are still plenty of fish for you to catch"
29/3/2021 10:11;Unfair;Those talk here work as operator? Why i3 do nothing?
29/3/2021 10:12;Unfair;Macpie QR very good? Why >40 sen can not Fintec?
29/3/2021 10:18;Palmboy Palmboy;Now everyone is awaken, soon will down to 0.025 and next 0.005,all crimer resign and run
29/3/2021 10:21;Unfair;>10K Fintec shareholders why must vote backdoor PN as govn to let you suffer? No other choice(govn) in M'sia?
29/3/2021 10:23;Unfair;BJ Corp hotel biz sure can gain under new CEO? Why 33 sen can on loss QR?
29/3/2021 10:24;Unfair;Will i3 members stay in Berjaya Hotel bec CEO no more Robin Tan?
29/3/2021 10:27;Unfair;Why not recruit PNB ex-CEO as new CEO then?
29/3/2021 10:39;Unfair;"You talk can why I cannot? Fintec BOD/CEO who? Why must keep them not kick out?
Buylowandrun FINTEC and XOX both same gang at Menara Lien How"
29/3/2021 10:41;Unfair;VT can kick out his son as CEO why not Fintec shareholders if CEO no use?
29/3/2021 10:43;Unfair;Share price more important not QR profit, etc why BOD/CEO don't know?
29/3/2021 10:46;EmperorFund;Dump more...the MASTER PLAN is almost COMPLETED !!!
29/3/2021 10:48;Unfair;BOD/CEO hired to buy shares only? Why cannot sell shares for cash and give dividend?
