"hwgb_urls_link","hwgb_urls_date_date","hwgb_urls_date_user","hwgb_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 8:44 AM","LubeTrader","This stock has never been able to hold it's highs for long. However I do wish that it would this time. Any appreciation of its share price should be followed up with actual progress reports and eventually positive earnings."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 8:52 AM","Jonathan Keung","Hopefully this upside is real with sustainable play on their new ventures"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 9:07 AM","MrsLee","Will flymmm......once break 755..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 10:04 AM","scjm","selling pressure should ease within an hour and if that 69 sen holds within that time period then the upleg move would resume"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 10:06 AM","LubeTrader","@scjm - Good morning. I hope your prediction is right. Happy trading."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 10:26 AM","Jonathan Keung","Day traders locking in profit. Yesterday high volume transacted"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 10:29 AM","scjm","it could of course touch 68.5 , just a symbolic move to back up again to 71.5 then if break 71.5 to retest 74 and possibly closing at 76...we shall see then how it pans out ya"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 10:33 AM","Plantermen","After break at 12 noon should see a clearer trading trend."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 10:43 AM","MrsLee","Possible this is the trading trend... Clear and rebound"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 10:49 AM","LubeTrader","Yes, after moving sideways for so long, many traders are locking in profit or could possibly cutting a lesser loss. This goes to show how low their confidence level is with this stock. Can't blame them though."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 10:51 AM","GoUpUp","@scjm I hope your predictions will be spot on!!!"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 10:51 AM","LubeTrader","At the end of the day it boils down to who has the holding power. Weeding out short term traders will pave and clear the way for a more sustainable uptrend."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 10:59 AM","GoUpUp","@LubeTrader Couldn't agree more. Need to build a more solid base for sustainable uptrends that can better hold the price levels."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 11:01 AM","Silentreader88","As assumed, -ve earning company always pump and dump for short time. You guys helping politician (vaccine warrior) take profit at peak and now left you guys at peak.
Hopefully not one day show, may not today, tomorrow or next2 day continue."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 11:05 AM","MadCow75","rocket crash .... kanasai..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 11:20 AM","nasgee","saikooo rilexx"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 11:24 AM","scjm","so cannot hold at 69 then what is next? when selling is done or this zig zag correction ends...65.5 is the strong support"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 11:24 AM","Miracleray","chillax la, retrace to fly higher ma aiyo"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 11:26 AM","scjm","just narrating what is happening now so that we are not kancheong at all"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 11:26 AM","LubeTrader","When the HWGB's vaccine distribution becomes a reality, it's pump and dump days would be behind it. No businessmen with the right mind, would want to see its company's earnings forever in the red. I want to believe every listed company is listed with the intention to grow and expand with public investment. HWGB is one that I see responsible enough to progressively report its vaccine project development. I hope my faith is not misplaced."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 11:31 AM","ZStrader","back to 60cent..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 11:46 AM","Squirtle","I is pray hard vaccine is come out fai fai
Every human is want vaccine
Huhuhu"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 1:17 PM","MrsLee","Stress...reverse gesr"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 1:42 PM","scjm","need not be stressful...all is gonna end well"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 2:50 PM","Darkkiller","Gg2u. Com"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 8:22 PM","MrsLee","Tomorrow how??"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=110","Feb 18, 2021 10:25 PM","Wawai Samah","next week gonna b vaccine theme"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 19, 2021 12:05 AM","myboss","QR out next week, mercun letup, tupai jatuh"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 19, 2021 11:27 AM","software guy","gg2u.com is coming back"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 20, 2021 12:02 AM","sammyramon","ready to fly next week..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 20, 2021 5:07 PM","Hl123456","Rocket ..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 21, 2021 7:32 PM","damddyy42","Cant fly, sayap sudah patah"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 21, 2021 7:40 PM","MrsLee","Yes....cannot fly already"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 21, 2021 9:06 PM","jimmy73","What happen ? Why can’t fly already ?"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 22, 2021 12:25 PM","myboss","flying? QTR report friday psitive?"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 22, 2021 5:47 PM","paperplane","still got punters here ah? good luck to you all lah"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 22, 2021 9:00 PM","24HoursProducing","All in."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 22, 2021 9:00 PM","24HoursProducing","I join in this table for gaming."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 22, 2021 9:55 PM","Stockhunter88","Now want to affiliate with EV.. This company literally goreng anything on trend, lol"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 22, 2021 10:32 PM","Hl123456","Steady..steady.."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 22, 2021 10:32 PM","MrsLee","True...steadt"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 23, 2021 3:10 PM","bulbul04","still not fly"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 24, 2021 9:44 AM","24HoursProducing","No worry at all. Fundamentally the company not too bad and with the new vaccine business came in, this idea can work also."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 24, 2021 3:21 PM","Swoosh","news came out Pm and Dr noor hisham cucuk vaccine dalam tv...pun not effect apa2 eeiii degil punya stock mcm ALAM even brent bullish dia buat tak tahu je...lousy gila punya stock..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 24, 2021 5:27 PM","divar21003","tmr limit up!!"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 24, 2021 5:50 PM","facsc118","Qr loss how to up"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 24, 2021 8:25 PM","Victorino","If you look at the financial report the loses mainly refers to ESOS, which is employee stock options.. Its a one time expenses. It cost 13mil for this ESOS. but according to my remisier saying that their internal collecting at above 60 cents. Which means current price is about fair value. Correct me if I'm wrong."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 24, 2021 8:58 PM","AndK","20.53 mil related to ESOS"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 24, 2021 9:07 PM","Victorino","Oic.."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 24, 2021 10:25 PM","newtrader1989","Thank God quarter bad. Otherwise if quarter good this would have fallen more. Tomorrow limit up conlafrm"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 24, 2021 10:53 PM","Victorino","New trader please explain"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 24, 2021 11:03 PM","Victorino","Maybe you are right new trader, its I've seen many QR lost counter pricing go against, and those making profits also go against drop.. Unexplainable.. Hopefully tomorrow steadyily up..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 24, 2021 11:08 PM","Victorino","Air asia is the Best Example.. Haha negative 851mill"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 25, 2021 1:00 AM","newtrader1989","Haha look at solution pe is -781 but share price higher than hwgb."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 25, 2021 1:04 AM","Victorino","A lots of People graduated from Oxford, Cambridge expert also scratch head of this fenomena.."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 25, 2021 8:46 AM","Victorino","Down jones Breakout last night."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 25, 2021 11:16 AM","prudentinvestor","Can't remember the last time HWGB reported positive earnings. It must have been a very, very long time ago."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 25, 2021 5:09 PM","lee9fold","victorino out from solution kah?"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 26, 2021 10:49 AM","Victorino","Yes very early"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 26, 2021 3:53 PM","Swoosh","game over this stock will never raise up like glove stock ..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 26, 2021 11:03 PM","kiki","https://www.thestar.com.my/news/nation/2021/02/26/dr-noor-hisham-allow...
Dr Noor Hisham: Allowing firms to sell Covid-19 vaccines may encourage 'queue cutting', emergence of fake vaccines
By JOSEPH KAOS JR
NATION
Friday, 26 Feb 2021 8:22 PM MYT
PUTRAJAYA: Allowing private companies to sell Covid-19 vaccines may encourage “queue cutting” and the emergence of fake vaccines, says Health director-general Tan Sri Dr Noor Hisham Abdullah.
He said for that reason, the procurement of Covid-19 vaccines will strictly be between the government and the producers only.
“The government is given the responsibility to deal with the producers of Covid-19 vaccines directly to procure them.
“No private companies have been given the licence to sell them and to commercialise them. We (the government) may use private hospitals to administer the Covid-19 vaccines for their patients, but we are the ones who give it to them.
“This ensures the vaccines are given free of charge.
“The fear is that if we allow commercialisation of the vaccines, there will be queue cutting, and fake vaccines may emerge, ” said Dr Noor Hisham during a virtual engagement session with the media on Friday (Feb 26).
Dr Noor Hisham disagreed when asked if allowing private companies to give out Covid-19 vaccines will help speed up the national immunisation programme and achieve herd immunity faster.
“The producers sell directly to the government, not top private companies. We do not want this to cause the rich to get the vaccines while the poor do not, ” he said."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 27, 2021 4:56 PM","limkokthye","hwgb sure keong gan liao"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 27, 2021 5:29 PM","kinkizz29","Is hwgb still have future?"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 27, 2021 7:01 PM","limkokthye","Monday will limit down,"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 27, 2021 8:06 PM","limkokthye","Keong gan liao"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 27, 2021 8:09 PM","Jjkcl","Habits ini kali"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 27, 2021 8:16 PM","rogers123","Steady Boom Bi Bi"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 27, 2021 8:37 PM","limkokthye","Hwgb boss cannot zzzzzz"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 27, 2021 8:40 PM","newtrader1989","Already limit considered limit down from 1.52 max. What else to expect. market already know that they dont allow private companies.however got potential in other countries. Indonesia already allowed"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Feb 28, 2021 12:18 AM","newtrader1989","https://www.channelnewsasia.com/news/asia/indonesia-to-secure-sinophar..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Mar 1, 2021 6:53 PM","Jonathan Keung","Bad news"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Mar 1, 2021 7:25 PM","Victorino","No news"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Mar 1, 2021 8:01 PM","yanngng","Why drop? Still can hold?"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Mar 1, 2021 8:19 PM","Victorino","Nobody knows, Siok Siok up Siok Siok down"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Mar 1, 2021 8:30 PM","kinkizz29","Near future vaksin counter still have hope ka? ... hoho."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Mar 1, 2021 9:47 PM","coupe","cut loss je lah. better buy other counter"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=111","Mar 2, 2021 9:26 AM","Swoosh","only solutn got valid agreement with MOH"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=112","Mar 2, 2021 10:13 AM","prudentinvestor","The directors are better at playing their company shares rather than making money for the company."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=112","Mar 2, 2021 10:31 AM","Victorino","Beat die no run..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=112","Mar 2, 2021 10:34 AM","Victorino","Shouldn't drop for today..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=112","Mar 2, 2021 10:36 AM","Victorino","Not reasonable drop today, KLSE may go to knock their office door soon.."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=112","Mar 2, 2021 10:44 AM","Swoosh","@victorino ... lets logon report to klse la..jom..this counter..gila"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=112","Mar 2, 2021 10:58 AM","Sneakpeek","Hwgb & bintai hand in hand dive into red sea."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=112","Mar 2, 2021 11:06 AM","Victorino","Swoosh don't worry, the price will come back.. After they see our comments"
