"maybank_url_link","maybank_url_date_date","maybank_url_date_user","maybank_url_date_comments"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 7:13 PM","Derrick Gan","My opinion, will not affect dividend but affect share price at short term, long term i think government will back to 24% again."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 7:25 PM","InvestorX","Cukai makmur… claims to be one-off basis
I think now can queue below 8"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 7:31 PM","newfishoil","hi, anyone know why it dropped again close to 8 and might go below 8?
i'm new to this. does the drop always happen after dividend date?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 7:37 PM","prudentinvestor","With the new tax rate for earnings exceeding RM100 million, Maybank may end up having to pay an additional RM1 billion tax this financial year. Its final dividend for the financial year ending 31-12-2021 is unlikely to be maintained at 38.5sen again."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 7:38 PM","stevenckheng","one off means 1 year ? every quarter of year 2022 ?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 10:01 PM","jianwei90","the final dividend for 31-12-2021 will not be impacted as the tax rate is for financial year ending 31-12-2022 right?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 11:12 PM","cheeseburger","@prudentinvestor, this is not true, you shall look at the first 1H 2021 Maybank PBT was about 45% more than 1H 2020. If 2020 MBB is able to gave 52c dividend, they can still well afford to pay the same for 2021 even offset with the cukai makmur. In other words, MBB can actually pay more due to stronger performance in 2021."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 11:20 PM","jianwei90","cheeseburger, but cukai makmur is for FY2022, it has nothing to do with 2021 profit?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 11:23 PM","sreemani1316","@Tolle, Managed to grab a few big lots @8.05.Ngam2 Q today. Average bit high still 8.16"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 11:26 PM","riko","with the stamp duty from 0.1% to 0.15% and no cap any more + 33% tax for more than 100m profit
only these 2 reasons , the bursa opening on Monday will drop at least 20pts.
but given bursa has been dropped almost a week , it will be slightly recover at the end of the day."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 11:47 PM","stkoay","Stamp duty in Singapore is 0.2%
...in Hong Kong was 0.2%, since August has been increased to 0.26%
...both also No Cap...
...both markets are well liked by FF....may be bcos no cap will make it more costly for Sharks to play play....
Cukai makmur theoretically impact profit by about 9% next year....if dividend were to be impacted accordingly...it will be about 5 sen...
....but as cheeseburger mentioned above....last year was still a respectable 52 sen."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 11:51 PM","stkoay","https://www.theedgemarkets.com/article/maybank-has-made-provision-vari...
Farid highlighted that Maybank has made a whopping non-performing loan provision of RM4.6 billion in 2020 which has also taken into account the likelihood of impairment this year.
“To some extent, if you've seen some of the banks in the US, especially, they have reversed some of the provisions in the fourth quarter, but we did not make such a reversal,” said Farid, explaining that the macroeconomic variables have to be sustainable before the bank shall make any reversal."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 11:54 PM","stkoay","MBB has made a provision overlay of 4.6B....which can be reversed if it's not fully utilised....may be more than the cukai makmur impact."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 30, 2021 12:13 AM","jianwei90","hi stkkoay, but the upcoming dividend is for FY2021 right, hence there will not be any impact since the new tax rate of 33% is for FY2022?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 30, 2021 12:35 AM","stkoay","jianwei90...that's correct, next dividend is final dividend for FY2021....cukai makmur is for FY2022.
...but that's not important for how the share will perform...it's the sentiment on the news that will affect the movement of share price...
...fundamentally, it will affect a few percent of next years profit...but successful opening will be more positive than this particular negative...
...I will buy the knee jerk reaction....no long term issue."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 30, 2021 12:58 AM","satt1984","I think if drop to 7.5 worth to collect. If not still expensive"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 30, 2021 1:02 AM","gohkimhock","Loan moratorium cannot kill banks, you think the extra 9% one off tax can hurt them?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 30, 2021 9:31 AM","Cslee1215","Congratulation jianwei90, u didnt freak out like others. You re winner."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 30, 2021 9:40 AM","tollebunsmith","sreemani1316 : congrats .. but with some reservation due to Makmur impact.
As usual, my personal opinion is to buy if there is a bargain, with partial quantity.
By doing this u can average down instead of just not able to buy cos u maxed out,
If you had bought 30% , u still have 70% to average.
As sifu stkoay said: impact will be there but sentiment is not based on logic.
And if u are a long term investor, u would not have sold even if it touched 9.50 nor 7.50.
All facts considered, there is no other investment which offers a good dividend with stability & solidity ( compare Serbudak lost 70% and AAX PN19/delisting? etc.)
You cant sell off MBB and put it into FD.
Nor is it comparable or dependable with properties at this time.
I still believe in diversity and dollar cost averaging , and timed buying.
Consider this a lesson on impulse buying & a good buying opportunity.
I cant be pushed down too long as EPF and ASN , TH and bumi funds depends on this divvy, in part.
Think long term, like 3-5 yrs.
But sad fact is majority still uses R&R."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 30, 2021 10:00 AM","Loh Kok Wai W","Monday market is ....blood n red."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 30, 2021 10:23 AM","mita29","Holland tax coming for investors guys.... Becareful next week."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 30, 2021 10:41 AM","Cslee1215","Primary school reopen next Monday. Tolle , will your children back to school?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 30, 2021 11:00 AM","melanie1818181818","Assessment year 2022 means profits in 2021. If earn 8b then impact about 800m or 0.07/share. Big deal?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 30, 2021 11:04 AM","melanie1818181818","Maybe final dividend will reduce accordingly. But if sell, what to buy? Buy gloves or penny stocks? All big cap in recovery easily earn above 100m/year."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 30, 2021 11:06 AM","melanie1818181818","Hmm… except genting. Can play recovery but avoid tax"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 30, 2021 11:11 AM","melanie1818181818","I think bankers will increase provisions for the next two quarters to pay less of the 33% tax, then write back next year. Should be time to buy if there’s a knee jerk reaction"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=349","Oct 30, 2021 11:31 AM","danielong1982","see monday how market react... if drop can collect more."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=349","Oct 30, 2021 1:02 PM","stkoay","Haha...if you go read those forum where the company are making losses...the ppl who own the shares is happy that their company is making losses than need to pay cukai makmur....
...making losses nvm, no need to pay cukai makmur is good for the share price....haha...lol."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=349","Oct 30, 2021 1:04 PM","stkoay","Good advice from sifu tolle....buy slowly when price is cheap."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=349","Oct 30, 2021 1:05 PM","stkoay","Most winning trades are made during a down market."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=349","Oct 30, 2021 1:06 PM","stkoay","Short term traders chase momentum ....buy high hoping to sell higher...
Long term investors buy low to keep."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=349","Oct 30, 2021 2:10 PM","SureHuat","anyone can advise me?
If yesterday i queued at 8.07 before closing, would I get to buy?
At 4.44pm the price was still 8.1, but at 4.50pm, the price was 8.05"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=349","Oct 30, 2021 2:29 PM","stkoay","If yesterday you queue at 8.07, your queue will be matched at 8.05...the lowest trade done before pre close was 8.09.....the rest of queue above 8.05 was done at pre close 8.05."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=349","Oct 30, 2021 2:45 PM","SureHuat","thank stkoay"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=349","Oct 30, 2021 3:12 PM","stkoay","Posted by jianwei90 > Oct 30, 2021 12:13 AM | Report Abuse
2?
hi stkkoay, but the upcoming dividend is for FY2021 right, hence there will not be any impact since the new tax rate of 33% is for FY2022?
_________________________________________________________________________
I think I got it wrong....assessment year 2022 means 2021 profit.....
...so still got 2 quarters to report...it's better than 2022 profit I guess bcos current year profit is still affected by moratorium while next year profit is expected to be better."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=349","Oct 30, 2021 3:13 PM","stkoay","Welcome SureHuat"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=349","Oct 30, 2021 3:44 PM","ToTheMoon","What to do, working class people low salary, business owner all lari tax. tax the corporation directly. Shareholders kena edi.
Till GST reintroduced, msia govt is on hungry ghost mode"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=349","Oct 30, 2021 4:45 PM","apple168",""
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=349","Oct 30, 2021 7:05 PM","tollebunsmith","sifu stkoay speaks with wise words. *respect*
One of my very careful very conservative pricingfor MBB was 8.25.. with the divvy , it is actually there.
Actually whispers were already floating back in Sept.. and so funds did sell off near the week past Sept 23.
Reposted for reference:-
*******************************************
Posted by tollebunsmith > Sep 23, 2021 9:07 AM | Report Abuse X
sui? think again
KUALA LUMPUR (Sept 22): The government is contemplating and studying the implementation of a one-off higher tax rate to be imposed on companies that have generated extraordinary profits during the Covid-19 pandemic.
Deputy Finance Minister II Yamani Hafez Musa, who was speaking in Parliament today, added that Putrajaya is also studying the implementation of a capital gains tax, which was proposed by several Members of Parliament (MPs) during the latest parliamentary sitting as part of efforts to replenish government funds spent on combating the Covid-19 pandemic.
“The government is looking at a few ways in which it can increase its revenue, including implementing the taxing of capital gains on shares and also imposing a one-off higher tax rate on companies that have obtained extraordinary profits during the pandemic,” he said during his winding-up speech on the King's address today.
https://www.theedgemarkets.com/article/govt-mulls-capital-gains-tax-sh...
tollebunsmith
4081 posts
Posted by tollebunsmith > Sep 23, 2021 9:17 AM | Report Abuse X
TG,Harta Tech Pantations Banks, Reits?.RPGT, ..EPF more than 1 mil? or 500k?...
If only one race in the command center.... shit.
tollebunsmith
4081 posts
Posted by tollebunsmith > Sep 23, 2021 9:20 AM | Report Abuse X
Expect MBB below 7 if covered by higher tax.. hopefully... it wont be, but have to careful if put all eggs in one basket.
If gov no money, how to songlap billions? deswai songlappers included back in gove,, and this is lanun policy
tollebunsmith
4081 posts
Posted by tollebunsmith > Sep 23, 2021 9:22 AM | Report Abuse X
Foreign funds holding MBB/PBB thinking.. "" we should have bought Tesla""
------------------------------------------------------------
end of quotes"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=349","Oct 30, 2021 10:02 PM","stkoay","@tolle....you are correct on the above...
...I have just checked, price on 23-9-21 was 8.15, then it dropped to 8.01 on 5-10-21...
...so, may be some funds have sold some on the above news...
...so if this is correct, then it has partially been priced in."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=349","Oct 31, 2021 2:26 PM","Keyman188","Let us review the latest corporate tax rate in the region (follow by highest to lowest)...
Malaysia = 33% (2022 assessment)
Australia = 30%
Philipines = 30%
Japan = 29.74%
South Korea = 27.50%
China = 25%
Indonesia = 25%
Myanmar = 25%
Taiwan = 20%
Thailand = 20%
Vietnam = 20%
Brunei = 18.50%
Singapore = 17%
Hong Kong =16.50%
Macau = 12%
^^Don't forget...RM 100 mil profit PLC considered very minimal & acceptable for investment targeting..."
